sample_id,condition_id,rep_id,Biological Replicates,condition_n,experiment,project_id,x_label,exp_label,control,color,exp_color,time_bool,time_min,phase,OD600,media,supplement,supplement_conc,supplement_units,glucose_conc,glucose_units,temp,shaking,ref,experiment_description,addl_ref,media_description
LBexp_3,LBexp,3,3,58,LB,LB,Exp,LB,,#a36610,#a36610,1,,exp,0.5,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) [LB]  at 37°C with vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBtran_1,LBtran,1,3,59,LB,LB,Tran,LB,LBexp,#8e580c,#a36610,1,,tran,1.4,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) [LB]  at 37°C with vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBtran_2,LBtran,2,3,59,LB,LB,Tran,LB,LBexp,#8e580c,#a36610,1,,tran,1.4,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) [LB]  at 37°C with vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBtran_3,LBtran,3,3,59,LB,LB,Tran,LB,LBexp,#8e580c,#a36610,1,,tran,1.4,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) [LB]  at 37°C with vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBstat_1,LBstat,1,3,60,LB,LB,Stat,LB,LBexp,#7a4c0b,#a36610,1,,stat,2.0,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) [LB]  at 37°C with vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBstat_2,LBstat,2,3,60,LB,LB,Stat,LB,LBexp,#7a4c0b,#a36610,1,,stat,2.0,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) [LB]  at 37°C with vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBstat_3,LBstat,3,3,60,LB,LB,Stat,LB,LBexp,#7a4c0b,#a36610,1,,stat,2.0,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) [LB]  at 37°C with vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBGexp_1,LBGexp,1,3,61,LBG,LB,Exp,LB\n+Glc,,#60532c,#60532c,1,,exp,0.5,LB,,,,0.3,%,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) supplemented with glucose 0.3 % [LBG] at 37°C with  vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBGexp_2,LBGexp,2,3,61,LBG,LB,Exp,LB\n+Glc,,#60532c,#60532c,1,,exp,0.5,LB,,,,0.3,%,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) supplemented with glucose 0.3 % [LBG] at 37°C with  vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBGexp_3,LBGexp,3,3,61,LBG,LB,Exp,LB\n+Glc,,#60532c,#60532c,1,,exp,0.5,LB,,,,0.3,%,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) supplemented with glucose 0.3 % [LBG] at 37°C with  vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBGtran_2,LBGtran,1,2,62,LBG,LB,Tran,LB\n+Glc,LBGexp,#594b23,#60532c,1,,tran,1.4,LB,,,,0.3,%,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) supplemented with glucose 0.3 % [LBG] at 37°C with  vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBGtran_3,LBGtran,2,2,62,LBG,LB,Tran,LB\n+Glc,LBGexp,#594b23,#60532c,1,,tran,1.4,LB,,,,0.3,%,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) supplemented with glucose 0.3 % [LBG] at 37°C with  vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBGstat_1,LBGstat,1,3,63,LBG,LB,Stat,LB\n+Glc,LBGexp,#5b4b1d,#60532c,1,,stat,2.0,LB,,,,0.3,%,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) supplemented with glucose 0.3 % [LBG] at 37°C with  vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBGstat_2,LBGstat,2,3,63,LBG,LB,Stat,LB\n+Glc,LBGexp,#5b4b1d,#60532c,1,,stat,2.0,LB,,,,0.3,%,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) supplemented with glucose 0.3 % [LBG] at 37°C with  vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
LBGstat_3,LBGstat,3,3,63,LBG,LB,Stat,LB\n+Glc,LBGexp,#5b4b1d,#60532c,1,,stat,2.0,LB,,,,0.3,%,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in Luria-Bertani medium (Sigma) supplemented with glucose 0.3 % [LBG] at 37°C with  vigorous shaking in flasks. Overnight cultures were diluted 2000-fold in fresh pre-warmed medium and samples were collected during the exponential [exp], transition  [tran] and  stationary [stat] phases of the growth cycle .",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
Mt0_1,Mt0,1,2,64,mito_ctrl,Stress Time Course,0,LB\nControl,,#ffd1eb,#f7bedf,1,0.0,exp,0.25,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
Mt0_3,Mt0,2,2,64,mito_ctrl,Stress Time Course,0,LB\nControl,,#ffd1eb,#f7bedf,1,0.0,exp,0.25,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M0t45_1,M0t45,1,3,65,mito_ctrl,Stress Time Course,45,LB\nControl,Mt0,#f9c5e3,#f7bedf,1,45.0,,,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M0t45_2,M0t45,2,3,65,mito_ctrl,Stress Time Course,45,LB\nControl,Mt0,#f9c5e3,#f7bedf,1,45.0,,,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M0t45_3,M0t45,3,3,65,mito_ctrl,Stress Time Course,45,LB\nControl,Mt0,#f9c5e3,#f7bedf,1,45.0,,,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M0t90_1,M0t90,1,3,66,mito_ctrl,Stress Time Course,90,LB\nControl,Mt0,#f7bedf,#f7bedf,1,90.0,,,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M0t90_2,M0t90,2,3,66,mito_ctrl,Stress Time Course,90,LB\nControl,Mt0,#f7bedf,#f7bedf,1,90.0,,,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M0t90_3,M0t90,3,3,66,mito_ctrl,Stress Time Course,90,LB\nControl,Mt0,#f7bedf,#f7bedf,1,90.0,,,LB,,,,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M40t45_1,M40t45,1,3,67,mito,Stress Time Course,45,Mito-\nmycin,M0t45,#f9a7ba,#fc8fa9,1,45.0,,,LB,mitomycin C,40.0,ng/mL,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M40t45_2,M40t45,2,3,67,mito,Stress Time Course,45,Mito-\nmycin,M0t45,#f9a7ba,#fc8fa9,1,45.0,,,LB,mitomycin C,40.0,ng/mL,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M40t45_3,M40t45,3,3,67,mito,Stress Time Course,45,Mito-\nmycin,M0t45,#f9a7ba,#fc8fa9,1,45.0,,,LB,mitomycin C,40.0,ng/mL,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M40t90_1,M40t90,1,3,68,mito,Stress Time Course,90,Mito-\nmycin,M0t90,#fc8fa9,#fc8fa9,1,90.0,,,LB,mitomycin C,40.0,ng/mL,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M40t90_2,M40t90,2,3,68,mito,Stress Time Course,90,Mito-\nmycin,M0t90,#fc8fa9,#fc8fa9,1,90.0,,,LB,mitomycin C,40.0,ng/mL,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
M40t90_3,M40t90,3,3,68,mito,Stress Time Course,90,Mito-\nmycin,M0t90,#fc8fa9,#fc8fa9,1,90.0,,,LB,mitomycin C,40.0,ng/mL,0.0,,37.0,1.0,Nicolas et al (Jouy),"Cells were grown in LB medium at 37°C with vigorous shaking.  An exponentially growing culture (O.D.600 approx. 0.25) was divided: one culture acted as the control [no mitomycin C , M0] while mitomycin was added to the second culture to a final concentration of 40 ng/ml [mitomycin, M40].  Samples were harvested at 0, 45 and 90 minutes after mitomycin addition [t0, t45 and t90].",,"LB broth contains, per ml, 10 mg tryptone (a mixture of peptides formed by the digestion of casein with the pancreatic enzyme, trypsin), 5 mg yeast extract (an autolysate of yeast cells), and 5 or 10 mg NaCl."
dia0_1,dia0,1,3,69,diamide,Stress Time Course,,Diamide\n(min),,#bc1010,#ea1c1c,1,0.0,exp,0.6,,,,,,,37.0,1.0,Nicolas et al (Jouy),"Diamide was added to an exponentially growing culture (OD600 approx. 0.6) at a sub-lethal concentration (0.5 mM) and growth continued  at 37°C with vigorous shaking.  Samples were collected 0, 5 and 15 minutes after diamide addition [dia0, dia5 and dia15].",,
dia0_2,dia0,2,3,69,diamide,Stress Time Course,,Diamide\n(min),,#bc1010,#ea1c1c,1,0.0,exp,0.6,,,,,,,37.0,1.0,Nicolas et al (Jouy),"Diamide was added to an exponentially growing culture (OD600 approx. 0.6) at a sub-lethal concentration (0.5 mM) and growth continued  at 37°C with vigorous shaking.  Samples were collected 0, 5 and 15 minutes after diamide addition [dia0, dia5 and dia15].",,
dia0_3,dia0,3,3,69,diamide,Stress Time Course,,Diamide\n(min),,#bc1010,#ea1c1c,1,0.0,exp,0.6,,,,,,,37.0,1.0,Nicolas et al (Jouy),"Diamide was added to an exponentially growing culture (OD600 approx. 0.6) at a sub-lethal concentration (0.5 mM) and growth continued  at 37°C with vigorous shaking.  Samples were collected 0, 5 and 15 minutes after diamide addition [dia0, dia5 and dia15].",,
dia5_1,dia5,1,3,70,diamide,Stress Time Course,,Diamide\n(min),dia0,#db0f0f,#ea1c1c,1,5.0,,,,diamide,0.5,mM,,,37.0,1.0,Nicolas et al (Jouy),"Diamide was added to an exponentially growing culture (OD600 approx. 0.6) at a sub-lethal concentration (0.5 mM) and growth continued  at 37°C with vigorous shaking.  Samples were collected 0, 5 and 15 minutes after diamide addition [dia0, dia5 and dia15].",,
